method,n,metric,mean,ci95_halfwidth,seed_count
gnn_parity,30,nonbipartite_rate,0.0,0.0,5
gnn_parity,30,odd_cycle_first_loss_rate,0.0,0.0,5
gnn_parity,30,partition_imbalance_first_loss_rate,0.132,0.09987487053456841,5
gnn_parity,40,optimality_ratio,0.9994349999999999,0.0004930633509772523,5
gnn_parity,40,exact_optimum,0.792,0.16505259764684974,5
gnn_parity,40,absolute_gap,0.22600000000000003,0.1972253403908945,5
gnn_parity,40,inference_time_seconds,1.2388456825860121,0.048054401883235925,5
gnn_parity,40,first_loss_step,199.7935823218176,176.65676026217548,5
gnn_parity,40,first_odd_cycle_step,,,0
gnn_parity,40,parameter_count,38337.0,0.0,5
gnn_parity,40,exact_rate,0.792,0.16505259764684974,5
gnn_parity,40,unbalanced_bipartite_rate,0.20800000000000002,0.16505259764684974,5
gnn_parity,40,nonbipartite_rate,0.0,0.0,5
gnn_parity,40,odd_cycle_first_loss_rate,0.0,0.0,5
gnn_parity,40,partition_imbalance_first_loss_rate,0.20800000000000002,0.16505259764684974,5
uniform_parity,15,optimality_ratio,0.9861428571428572,0.0028636114164651704,5
uniform_parity,15,exact_optimum,0.7020000000000002,0.08347824428944252,5
uniform_parity,15,absolute_gap,0.776,0.16036223932204818,5
uniform_parity,15,inference_time_seconds,0.024559886496015634,0.0018220997078196425,5
uniform_parity,15,first_loss_step,15.725927014162306,0.6640178281273525,5
uniform_parity,15,first_odd_cycle_step,,,0
uniform_parity,15,parameter_count,0.0,0.0,5
uniform_parity,15,exact_rate,0.7020000000000002,0.08347824428944252,5
uniform_parity,15,unbalanced_bipartite_rate,0.29800000000000004,0.08347824428944252,5
uniform_parity,15,nonbipartite_rate,0.0,0.0,5
uniform_parity,15,odd_cycle_first_loss_rate,0.0,0.0,5
uniform_parity,15,partition_imbalance_first_loss_rate,0.29800000000000004,0.08347824428944252,5
uniform_parity,24,optimality_ratio,0.9886250000000001,0.0008801880264975081,5
uniform_parity,24,exact_optimum,0.332,0.028314295539645505,5
uniform_parity,24,absolute_gap,1.638,0.12674707581564348,5
uniform_parity,24,inference_time_seconds,0.14071926925201475,0.0010708124916144017,5
uniform_parity,24,first_loss_step,27.06967994015788,0.5535338714669471,5
uniform_parity,24,first_odd_cycle_step,,,0
uniform_parity,24,parameter_count,0.0,0.0,5
uniform_parity,24,exact_rate,0.332,0.028314295539645505,5
uniform_parity,24,unbalanced_bipartite_rate,0.668,0.028314295539645474,5
uniform_parity,24,nonbipartite_rate,0.0,0.0,5
uniform_parity,24,odd_cycle_first_loss_rate,0.0,0.0,5
uniform_parity,24,partition_imbalance_first_loss_rate,0.668,0.028314295539645474,5
uniform_parity,30,optimality_ratio,0.9914222222222223,0.001212188695933186,5
uniform_parity,30,exact_optimum,0.318,0.05369389291059206,5
uniform_parity,30,absolute_gap,1.9300000000000002,0.2727424565849737,5
uniform_parity,30,inference_time_seconds,0.33569743716799344,0.002272337341159999,5
uniform_parity,30,first_loss_step,35.54603842695077,1.7637628186625502,5
uniform_parity,30,first_odd_cycle_step,,,0
uniform_parity,30,parameter_count,0.0,0.0,5
uniform_parity,30,exact_rate,0.318,0.05369389291059206,5
uniform_parity,30,unbalanced_bipartite_rate,0.682,0.053693892910592046,5
uniform_parity,30,nonbipartite_rate,0.0,0.0,5
uniform_parity,30,odd_cycle_first_loss_rate,0.0,0.0,5
