method,n,metric,mean,ci95_halfwidth,seed_count
candidate,13,optimality_ratio,0.9786190476190477,0.008994767261058067,5
candidate,13,exact_optimum,0.842,0.0704582780082076,5
candidate,13,absolute_gap,0.898,0.37778022496443825,5
candidate,13,inference_time_seconds,0.011636340165996387,0.0009137812418411073,5
candidate,13,first_loss_step,13.161439393939395,1.274611829142244,5
candidate,13,first_odd_cycle_step,13.447889444315276,1.464991900396602,5
candidate,13,parameter_count,449.0,0.0,5
candidate,13,exact_rate,0.842,0.0704582780082076,5
candidate,13,unbalanced_bipartite_rate,0.004,0.00680087380658257,5
candidate,13,nonbipartite_rate,0.154,0.064876201279888,5
candidate,13,odd_cycle_first_loss_rate,0.144,0.058634944787991916,5
candidate,13,partition_imbalance_first_loss_rate,0.014000000000000002,0.01883076688348442,5
candidate,14,optimality_ratio,0.9686938775510205,0.00247374232233878,5
candidate,14,exact_optimum,0.612,0.055110861763700184,5
candidate,14,absolute_gap,1.5339999999999998,0.12121337379459832,5
candidate,14,inference_time_seconds,0.014799120836005337,0.00044492525700952617,5
candidate,14,first_loss_step,14.524744881925113,0.6899259692211054,5
candidate,14,first_odd_cycle_step,14.171305309309076,0.9586858628120521,5
candidate,14,parameter_count,449.0,0.0,5
candidate,14,exact_rate,0.612,0.055110861763700184,5
candidate,14,unbalanced_bipartite_rate,0.188,0.057170503819740565,5
candidate,14,nonbipartite_rate,0.2,0.027764451051977983,5
candidate,14,odd_cycle_first_loss_rate,0.166,0.018830766883484413,5
candidate,14,partition_imbalance_first_loss_rate,0.22200000000000003,0.05223850292122271,5
candidate,15,optimality_ratio,0.9691785714285714,0.007394810183572437,5
candidate,15,exact_optimum,0.76,0.053405987924627196,5
candidate,15,absolute_gap,1.7259999999999998,0.41410937028005707,5
candidate,15,inference_time_seconds,0.01891264767399293,0.0009138509203131386,5
candidate,15,first_loss_step,15.309360603099261,1.1767805342816116,5
candidate,15,first_odd_cycle_step,15.441012512391826,1.4838318612709578,5
candidate,15,parameter_count,449.0,0.0,5
candidate,15,exact_rate,0.76,0.053405987924627196,5
candidate,15,unbalanced_bipartite_rate,0.01,0.02150625130818035,5
candidate,15,nonbipartite_rate,0.22999999999999998,0.05552890210395597,5
candidate,15,odd_cycle_first_loss_rate,0.22000000000000003,0.06331268956166643,5
candidate,15,partition_imbalance_first_loss_rate,0.02,0.019632431614775604,5
candidate,16,optimality_ratio,0.9570937500000001,0.007406253918886816,5
candidate,16,exact_optimum,0.48600000000000004,0.04173912214472126,5
candidate,16,absolute_gap,2.746,0.4740002508087579,5
candidate,16,inference_time_seconds,0.02387730107999409,0.0010504235642803453,5
candidate,16,first_loss_step,16.431237874097004,0.8903552382470923,5
candidate,16,first_odd_cycle_step,16.27816502493922,1.0503267443991957,5
candidate,16,parameter_count,449.0,0.0,5
candidate,16,exact_rate,0.48600000000000004,0.04173912214472126,5
candidate,16,unbalanced_bipartite_rate,0.2,0.04210687481992302,5
candidate,16,nonbipartite_rate,0.314,0.045282449296598706,5
candidate,16,odd_cycle_first_loss_rate,0.252,0.04511189332598089,5
candidate,16,partition_imbalance_first_loss_rate,0.262,0.06170957645742959,5
candidate,17,optimality_ratio,0.9529722222222222,0.007393000170038169,5
candidate,17,exact_optimum,0.614,0.041739122144721294,5
candidate,17,absolute_gap,3.386,0.5322960122427471,5
candidate,17,inference_time_seconds,0.03009079966600251,0.0018038127564111855,5
candidate,17,first_loss_step,16.242276422764228,1.2130054422133927,5
candidate,17,first_odd_cycle_step,16.019908131816027,1.036610183395367,5
candidate,17,parameter_count,449.0,0.0,5
candidate,17,exact_rate,0.614,0.041739122144721294,5
candidate,17,unbalanced_bipartite_rate,0.032,0.025446539714917085,5
candidate,17,nonbipartite_rate,0.354,0.0523858614732539,5
candidate,17,odd_cycle_first_loss_rate,0.332,0.05511086176370012,5
candidate,17,partition_imbalance_first_loss_rate,0.054000000000000006,0.036833706659839704,5
candidate,20,optimality_ratio,0.93584,0.010847908926976742,5
candidate,20,exact_optimum,0.31799999999999995,0.0830152443556367,5
candidate,20,absolute_gap,6.4159999999999995,1.0847908926976775,5
candidate,20,inference_time_seconds,0.05303557475000157,0.002285988613609747,5
candidate,20,first_loss_step,19.322650688863376,1.0624557221215714,5
candidate,20,first_odd_cycle_step,18.521184814351273,1.4322529352813769,5
candidate,20,parameter_count,449.0,0.0,5
candidate,20,exact_rate,0.31799999999999995,0.0830152443556367,5
candidate,20,unbalanced_bipartite_rate,0.17400000000000002,0.03237863569417413,5
candidate,20,nonbipartite_rate,0.508,0.07154398568940232,5
candidate,20,odd_cycle_first_loss_rate,0.44399999999999995,0.10033690015823149,5
candidate,20,partition_imbalance_first_loss_rate,0.238,0.03445477765151343,5
candidate,23,optimality_ratio,0.9196818181818183,0.01654421222592744,5
candidate,23,exact_optimum,0.322,0.1361307768394534,5
candidate,23,absolute_gap,10.602,2.183836013822425,5
candidate,23,inference_time_seconds,0.0856971571720023,0.004662941445746538,5
candidate,23,first_loss_step,21.075335775335773,1.2516639954079056,5
candidate,23,first_odd_cycle_step,20.952301434882802,1.0995429592046315,5
candidate,23,parameter_count,449.0,0.0,5
candidate,23,exact_rate,0.322,0.1361307768394534,5
candidate,23,unbalanced_bipartite_rate,0.038,0.023883883880999848,5
candidate,23,nonbipartite_rate,0.64,0.11447576432459661,5
candidate,23,odd_cycle_first_loss_rate,0.6119999999999999,0.11627969546957939,5
candidate,23,partition_imbalance_first_loss_rate,0.066,0.025747692679290824,5
candidate,24,optimality_ratio,0.9201666666666668,0.008882100058755012,5
candidate,24,exact_optimum,0.23399999999999999,0.04612577032983626,5
candidate,24,absolute_gap,11.495999999999999,1.2790224084607256,5
candidate,24,inference_time_seconds,0.10224800674800094,0.0053272502182203675,5
candidate,24,first_loss_step,22.199316030852614,1.1071387643206758,5
candidate,24,first_odd_cycle_step,21.4981807152701,0.9229165747350484,5
candidate,24,parameter_count,449.0,0.0,5
candidate,24,exact_rate,0.23399999999999999,0.04612577032983626,5
candidate,24,unbalanced_bipartite_rate,0.124,0.05525055998975954,5
candidate,24,nonbipartite_rate,0.642,0.057170503819740565,5
candidate,24,odd_cycle_first_loss_rate,0.572,0.0484089745433814,5
candidate,24,partition_imbalance_first_loss_rate,0.194,0.07377198031811828,5
candidate,25,optimality_ratio,0.9186794871794873,0.01525386520239057,5
candidate,25,exact_optimum,0.328,0.0720807072838993,5
candidate,25,absolute_gap,12.686000000000002,2.379602971572933,5
candidate,25,inference_time_seconds,0.11772099107800016,0.00725354304782293,5
candidate,25,first_loss_step,22.840913568801362,1.139101913072845,5
candidate,25,first_odd_cycle_step,22.57371632949937,1.476878536281591,5
candidate,25,parameter_count,449.0,0.0,5
candidate,25,exact_rate,0.328,0.0720807072838993,5
candidate,25,unbalanced_bipartite_rate,0.03,0.017559780661701687,5
candidate,25,nonbipartite_rate,0.642,0.0720807072838993,5
candidate,25,odd_cycle_first_loss_rate,0.622,0.06990910145081324,5
candidate,25,partition_imbalance_first_loss_rate,0.05,0.023229406353851945,5
candidate,30,optimality_ratio,0.882702222222222,0.018622094216904844,5
candidate,30,exact_optimum,0.076,0.02420448727169072,5
candidate,30,absolute_gap,26.391999999999996,4.189971198803594,5
candidate,30,inference_time_seconds,0.22142086666200153,0.013639412768265045,5
candidate,30,first_loss_step,26.00775746171781,0.7369850339140591,5
candidate,30,first_odd_cycle_step,25.77344804186405,1.2601529523854202,5
candidate,30,parameter_count,449.0,0.0,5
candidate,30,exact_rate,0.076,0.02420448727169072,5
candidate,30,unbalanced_bipartite_rate,0.068,0.04424925361215611,5
candidate,30,nonbipartite_rate,0.8560000000000001,0.039849483923489235,5
candidate,30,odd_cycle_first_loss_rate,0.794,0.02858525190987025,5
candidate,30,partition_imbalance_first_loss_rate,0.13,0.03827065468754872,5
candidate,40,optimality_ratio,0.839715,0.02115211839554789,5
candidate,40,exact_optimum,0.013999999999999999,0.011105780420791193,5
candidate,40,absolute_gap,64.114,8.460847358219167,5
candidate,40,inference_time_seconds,0.6334192074139974,0.02909931305939824,5
candidate,40,first_loss_step,29.829594918254713,1.6135159437761286,5
candidate,40,first_odd_cycle_step,29.864921179639417,1.3692195104536578,5
candidate,40,parameter_count,449.0,0.0,5
candidate,40,exact_rate,0.013999999999999999,0.011105780420791193,5
candidate,40,unbalanced_bipartite_rate,0.013999999999999999,0.011105780420791196,5
candidate,40,nonbipartite_rate,0.9719999999999999,0.018416853329919866,5
